User ID,Cohort Group,Date,Revenue
44292,2021-07,2023-11-03,$301.27
44293,2022-07,2022-05-24,$156.30
44294,2023-08,2022-05-16,$635.23
44295,2023-10,2022-10-24,$399.73
44296,2022-04,2023-09-25,$107.90
44297,2023-12,2023-09-24,$762.09
44298,2021-08,2022-12-19,$370.36
44299,2022-11,2021-10-05,$649.67
44300,2021-11,2023-06-06,$519.29
44301,2021-12,2023-09-29,$119.66
44302,2023-06,2023-09-13,$40.97
44303,2023-11,2023-06-28,$185.14
44304,2022-08,2022-02-06,$392.07
44305,2021-12,2022-12-07,$656.63
44306,2023-08,2021-04-09,$896.18
44307,2023-01,2023-02-11,$879.49
44308,2022-11,2023-10-14,$798.04
44309,2021-07,2022-02-27,$48.76
44310,2022-11,2023-05-28,$585.52
44311,2022-11,2023-04-25,$934.54
44312,2022-03,2023-06-27,$790.99
44313,2023-11,2021-01-13,$548.83
44314,2021-11,2022-11-25,$814.45
44315,2023-01,2023-03-18,$850.89
44316,2023-03,2021-09-22,$593.72
44317,2022-05,2021-08-11,$903.53
44318,2021-11,2022-02-19,$460.16
44319,2021-05,2021-06-03,$529.23
44320,2022-07,2021-09-01,$223.11
44321,2021-10,2023-08-24,$883.01
44322,2022-07,2023-08-05,$977.30
44323,2022-07,2021-09-01,$934.24
44324,2021-12,2021-06-23,$405.71
44325,2023-01,2021-05-07,$989.97
44326,2022-04,2022-02-17,$457.41
44327,2023-08,2023-08-30,$873.64
44328,2021-07,2021-06-27,$503.97
44329,2021-02,2021-04-04,$967.33
44330,2022-10,2021-03-05,$997.95
44331,2022-03,2023-10-25,$759.12
44332,2022-07,2021-04-21,$970.69
44333,2023-01,2022-08-26,$591.95
44334,2023-01,2022-09-19,$204.39
44335,2022-04,2022-02-21,$701.89
44336,2022-12,2023-02-07,$166.47
44337,2021-05,2022-05-06,$142.02
44338,2021-04,2022-11-08,$600.57
44339,2021-01,2023-04-13,$378.38
44340,2022-08,2021-09-11,$285.74
44341,2023-12,2023-12-22,$319.08
44342,2021-09,2023-03-08,$791.25
44343,2021-03,2021-01-09,$952.73
44344,2021-10,2021-02-08,$410.09
44345,2021-02,2022-04-06,$564.81
44346,2022-07,2023-11-20,$891.25
44347,2021-11,2022-04-16,$55.24
44348,2023-04,2022-05-13,$296.28
44349,2023-08,2021-09-21,$834.32
44350,2022-02,2021-02-09,$258.50
44351,2022-05,2021-09-09,$706.74
44352,2023-04,2021-03-10,$639.12
44353,2023-12,2023-01-11,$88.99
44354,2022-05,2022-02-19,$244.41
44355,2021-05,2023-05-24,$930.10
44356,2022-04,2021-11-17,$782.37
44357,2022-03,2023-01-09,$836.60
44358,2023-09,2022-11-12,$310.86
44359,2022-02,2021-04-08,$695.49
44360,2022-11,2022-09-14,$250.98
44361,2022-10,2022-04-22,$895.82
44362,2022-02,2021-01-16,$751.32
44363,2023-11,2022-05-31,$110.65
44364,2023-03,2023-06-19,$948.21
44365,2023-07,2022-05-29,$722.29
44366,2022-02,2022-07-08,$524.06
44367,2021-10,2022-06-21,$10.50
44368,2022-04,2021-12-23,$575.44
44369,2021-04,2022-12-28,$804.36
44370,2021-06,2022-07-31,$966.90
44371,2023-11,2023-09-28,$686.12
44372,2023-08,2022-02-16,$128.86
44373,2022-05,2023-07-23,$547.58
44374,2023-10,2023-11-06,$697.90
44375,2021-12,2021-04-19,$200.24
44376,2023-02,2021-11-07,$468.44
44377,2023-07,2022-05-30,$467.02
44378,2022-12,2021-03-14,$415.49
44379,2021-04,2022-09-01,$792.71
44380,2022-10,2023-01-27,$466.43
44381,2021-11,2023-04-02,$622.07
44382,2023-08,2022-01-06,$155.48
44383,2022-06,2021-08-17,$192.93
44384,2021-10,2023-09-23,$878.15
44385,2021-02,2023-09-17,$713.03
44386,2022-10,2023-12-09,$64.80
44387,2023-06,2021-08-01,$274.18
44388,2021-08,2021-08-17,$692.97
44389,2022-01,2021-07-10,$282.94
44390,2022-12,2023-11-13,$534.65
44391,2021-04,2023-07-30,$436.11
44392,2021-07,2023-09-24,$836.63
44393,2023-11,2021-11-14,$995.80
44394,2023-08,2021-07-20,$59.88
44395,2023-07,2021-08-20,$330.26
44396,2023-12,2021-05-26,$149.65
44397,2023-02,2022-12-18,$175.50
44398,2021-03,2022-08-29,$385.97
44399,2022-02,2022-04-29,$771.77
44400,2021-10,2023-12-03,$977.99
44401,2022-03,2023-09-25,$892.55
44402,2023-10,2023-07-29,$349.81
44403,2022-11,2022-12-07,$474.50
44404,2021-10,2022-11-06,$844.78
44405,2021-10,2023-04-02,$946.44
44406,2021-05,2022-01-21,$783.64
44407,2022-08,2022-08-19,$366.76
44408,2021-08,2023-02-10,$761.07
44409,2022-02,2022-08-17,$629.03
44410,2022-09,2023-04-01,$608.28
44411,2023-02,2022-10-24,$993.83
44412,2023-10,2023-01-17,$618.79
44413,2021-12,2022-03-15,$318.33
44414,2021-04,2021-01-13,$995.77
44415,2022-12,2023-07-31,$568.15
44416,2023-06,2022-08-19,$684.01
44417,2021-06,2023-11-06,$332.64
44418,2022-09,2023-11-24,$862.58
44419,2023-11,2021-09-10,$641.55
44420,2022-09,2022-12-19,$386.10
44421,2021-12,2022-11-21,$219.22
44422,2023-09,2022-11-14,$17.49
44423,2021-12,2022-07-13,$673.52
44424,2022-04,2022-05-23,$262.93
44425,2021-11,2023-04-02,$826.42
44426,2021-08,2022-05-22,$109.72
44427,2021-08,2022-08-12,$80.46
44428,2023-12,2023-05-15,$823.10
44429,2022-09,2023-01-25,$368.42
44430,2023-08,2022-05-19,$397.68
44431,2022-04,2021-10-21,$341.80
44432,2021-11,2023-05-06,$976.48
44433,2022-12,2022-09-21,$912.15
44434,2022-01,2023-10-03,$851.01
44435,2023-05,2023-09-18,$57.74
44436,2022-08,2022-07-31,$895.30
44437,2022-11,2022-11-26,$484.32
44438,2021-05,2023-06-22,$407.18
44439,2023-11,2023-11-09,$658.55
44440,2021-01,2021-02-26,$440.66
44441,2023-06,2022-10-05,$550.02
44442,2023-11,2021-07-27,$865.38
44443,2021-10,2023-10-08,$364.27
44444,2021-02,2021-12-10,$258.71
44445,2023-08,2023-05-08,$100.04
44446,2023-03,2021-02-13,$257.47
44447,2022-12,2023-08-03,$427.82
44448,2021-08,2023-06-12,$957.90
44449,2021-03,2023-10-14,$631.56
44450,2022-08,2023-05-02,$222.08
44451,2022-11,2022-11-18,$193.12
44452,2021-02,2023-05-15,$850.34
44453,2021-07,2022-10-29,$210.53
44454,2023-01,2021-12-14,$532.73
44455,2023-11,2021-01-09,$315.04
44456,2021-12,2023-05-01,$636.93
44457,2021-09,2021-09-01,$864.35
44458,2023-10,2023-05-09,$809.36
44459,2022-08,2023-10-02,$924.92
44460,2023-11,2021-09-02,$750.22
44461,2022-10,2022-10-30,$69.79
44462,2021-07,2022-03-13,$221.21
44463,2022-12,2023-06-29,$267.46
44464,2021-06,2023-06-13,$455.73
44465,2021-10,2023-07-03,$652.49
44466,2022-11,2021-09-03,$78.85
44467,2022-03,2023-07-08,$527.80
44468,2023-07,2021-02-27,$335.86
44469,2022-12,2023-11-16,$36.77
44470,2023-08,2022-10-10,$198.71
44471,2022-07,2021-06-19,$629.89
44472,2023-08,2022-10-24,$748.97
44473,2021-03,2022-03-30,$531.77
44474,2021-10,2021-02-07,$109.96
44475,2022-04,2021-03-24,$966.86
44476,2023-08,2021-11-13,$658.38
44477,2023-06,2022-11-15,$360.21
44478,2022-04,2021-01-10,$409.66
44479,2023-01,2021-04-04,$839.72
44480,2022-08,2021-04-07,$223.50
44481,2022-02,2021-10-03,$85.89
44482,2021-03,2023-01-06,$147.94
44483,2023-05,2022-12-20,$36.70
44484,2022-04,2021-04-04,$999.73
44485,2023-03,2021-06-28,$352.94
44486,2023-01,2023-03-28,$598.64
44487,2022-01,2021-12-02,$332.40
44488,2021-06,2021-08-12,$722.30
44489,2023-08,2023-10-10,$440.87
44490,2023-05,2021-12-16,$88.60
44491,2022-07,2022-08-14,$236.64
44492,2023-10,2021-08-09,$664.02
44493,2021-12,2021-01-08,$582.74
44494,2023-03,2021-12-14,$21.52
44495,2021-03,2021-09-14,$213.01
44496,2021-11,2022-09-01,$193.29
44497,2023-04,2023-09-27,$666.16
44498,2022-11,2022-07-27,$69.13
44499,2021-11,2022-06-03,$833.52
44500,2023-11,2022-05-08,$328.45
44501,2023-06,2023-09-15,$543.06
44502,2022-06,2022-06-11,$557.40
44503,2021-12,2023-02-21,$322.86
44504,2022-09,2021-05-06,$866.14
44505,2023-07,2023-05-07,$55.75
44506,2023-02,2022-12-20,$455.91
44507,2022-05,2022-05-21,$579.95
44508,2021-12,2022-01-31,$317.80
44509,2023-01,2023-02-22,$734.31
44510,2021-07,2023-01-28,$490.51
44511,2023-11,2022-10-30,$513.13
44512,2021-01,2021-01-24,$548.07
44513,2021-10,2022-09-21,$221.07
44514,2022-03,2022-11-03,$395.81
44515,2021-07,2023-09-06,$423.31
44516,2023-12,2022-05-01,$437.25
44517,2023-09,2023-05-21,$795.17
44518,2022-12,2022-05-31,$712.88
44519,2023-06,2021-11-06,$570.13
44520,2023-05,2022-08-18,$115.31
44521,2021-06,2022-10-03,$323.57
44522,2021-10,2022-10-14,$820.54
44523,2022-06,2021-06-09,$112.23
44524,2021-08,2023-03-30,$518.95
44525,2021-09,2022-06-24,$316.75
44526,2021-12,2022-10-12,$101.57
44527,2022-10,2022-09-27,$497.96
44528,2023-07,2022-02-04,$647.29
44529,2023-07,2022-08-09,$528.09
44530,2022-04,2021-08-22,$867.55
44531,2022-04,2023-11-25,$429.00
44532,2023-03,2022-12-03,$802.10
44533,2023-07,2022-11-01,$922.55
44534,2022-08,2022-08-27,$954.20
44535,2022-06,2021-01-20,$296.63
44536,2022-04,2023-12-29,$463.86
44537,2023-02,2023-02-04,$893.77
44538,2021-06,2023-07-26,$815.21
44539,2022-07,2023-06-23,$500.30
44540,2022-01,2021-09-05,$857.00
44541,2023-07,2022-05-03,$792.84
44542,2022-03,2021-11-21,$993.68
44543,2021-10,2021-03-28,$393.42
44544,2021-03,2021-03-19,$713.53
44545,2023-03,2022-05-18,$797.90
44546,2021-03,2021-03-07,$324.99
44547,2022-11,2022-02-17,$288.94
44548,2021-06,2021-05-18,$389.44
44549,2022-05,2022-03-15,$167.53
44550,2022-02,2022-03-30,$152.99
44551,2023-05,2022-07-15,$277.31
44552,2021-02,2022-11-25,$679.50
44553,2023-09,2021-08-24,$341.99
44554,2023-02,2021-07-19,$37.81
44555,2021-06,2021-08-31,$452.41
44556,2022-09,2022-09-01,$865.33
44557,2022-09,2021-02-19,$655.58
44558,2023-12,2023-09-23,$817.19
44559,2023-09,2021-08-29,$115.99
44560,2023-12,2021-06-18,$528.78
44561,2021-04,2021-10-20,$63.08
44562,2023-02,2021-11-23,$733.82
44563,2023-01,2023-02-02,$973.30
44564,2021-03,2021-07-27,$349.76
44565,2023-05,2021-02-13,$360.67
44566,2022-03,2021-12-13,$97.55
44567,2023-04,2021-05-24,$714.50
44568,2023-02,2023-11-17,$762.20
44569,2022-09,2021-07-06,$814.79
44570,2022-12,2021-09-24,$865.71
44571,2021-07,2021-03-23,$103.13
44572,2023-03,2021-07-21,$855.34
44573,2023-02,2023-12-24,$963.02
44574,2021-05,2022-03-13,$370.03
44575,2023-09,2022-04-26,$651.57
44576,2023-12,2023-07-09,$60.52
44577,2022-03,2021-06-18,$271.65
44578,2022-07,2022-04-26,$824.71
44579,2022-01,2023-10-21,$546.70
44580,2022-02,2023-04-16,$815.72
44581,2021-08,2022-06-19,$939.42
44582,2022-12,2021-12-18,$989.15
44583,2021-02,2023-11-02,$549.29
44584,2021-09,2021-08-27,$69.37
44585,2021-10,2022-06-24,$862.54
44586,2023-05,2023-01-08,$441.52
44587,2023-03,2023-01-13,$484.79
44588,2021-05,2022-08-13,$250.70
44589,2023-03,2021-11-16,$460.19
44590,2021-05,2021-09-14,$881.92
44591,2022-07,2022-06-19,$993.44
44592,2021-04,2021-10-03,$690.46
44593,2021-01,2022-12-27,$472.01
44594,2023-04,2022-08-31,$964.22
44595,2021-08,2021-12-18,$530.63
44596,2022-07,2023-09-11,$987.37
44597,2023-07,2023-01-21,$828.69
44598,2023-09,2022-08-05,$489.83
44599,2023-07,2023-02-26,$894.34
44600,2023-08,2022-10-18,$581.56
44601,2023-06,2021-07-28,$594.44
44602,2023-12,2022-03-15,$859.90
44603,2022-02,2022-04-07,$599.08
44604,2022-11,2021-10-14,$297.21
44605,2022-01,2022-05-03,$376.99
44606,2021-12,2022-11-14,$636.89
44607,2022-02,2022-02-20,$754.02
44608,2023-10,2022-03-11,$224.86
44609,2021-06,2022-10-22,$654.13
44610,2021-07,2022-07-06,$131.12
44611,2023-03,2022-02-27,$925.57
44612,2023-03,2021-03-15,$852.10
44613,2023-11,2021-07-18,$818.46
44614,2021-12,2023-11-30,$149.96
44615,2022-03,2023-04-15,$351.46
44616,2023-08,2022-02-03,$240.25
44617,2021-03,2023-08-17,$681.75
44618,2021-05,2022-05-13,$347.19
44619,2021-04,2022-02-14,$520.68
44620,2023-04,2022-07-11,$629.27
44621,2021-11,2021-01-06,$728.27
44622,2022-08,2022-05-15,$263.40
44623,2022-02,2023-01-05,$54.50
44624,2022-05,2021-01-13,$67.39
44625,2021-07,2022-04-10,$870.26
44626,2022-04,2023-04-25,$661.57
44627,2022-04,2022-04-09,$197.97
44628,2023-05,2023-03-07,$421.62
44629,2021-01,2021-07-09,$660.98
44630,2023-03,2022-05-02,$421.85
44631,2021-07,2022-07-06,$929.99
44632,2022-02,2022-10-13,$469.97
44633,2023-06,2021-01-10,$430.37
44634,2021-06,2022-04-07,$258.77
44635,2023-05,2023-08-12,$684.53
44636,2021-06,2023-09-16,$818.64
44637,2021-01,2022-05-13,$337.49
44638,2022-12,2022-05-09,$921.90
44639,2022-12,2023-12-09,$636.69
44640,2021-01,2023-10-08,$512.43
44641,2023-12,2023-01-14,$646.82
44642,2022-04,2023-02-03,$118.82
44643,2021-02,2023-10-12,$222.04
44644,2021-05,2021-03-08,$295.15
44645,2023-05,2023-07-29,$62.23
44646,2023-12,2022-05-01,$939.80
44647,2022-01,2022-11-15,$64.70
44648,2023-12,2022-01-08,$840.83
44649,2022-12,2022-07-02,$204.34
44650,2022-02,2021-08-30,$453.42
44651,2023-08,2023-10-28,$704.65
44652,2021-03,2021-12-14,$283.81
44653,2022-12,2023-12-12,$507.38
44654,2021-05,2021-07-26,$882.95
44655,2023-08,2021-04-22,$172.04
44656,2022-03,2022-02-17,$138.36
44657,2023-08,2023-03-20,$524.24
44658,2021-06,2021-05-08,$856.38
44659,2023-03,2023-09-10,$39.11
44660,2023-03,2023-12-22,$159.20
44661,2023-12,2022-03-22,$156.98
44662,2021-05,2022-10-05,$100.13
44663,2021-05,2023-07-13,$458.29
44664,2022-04,2022-09-12,$93.00
44665,2021-05,2022-12-09,$419.99
44666,2023-03,2021-06-28,$698.62
44667,2022-02,2021-04-10,$439.02
44668,2022-10,2021-11-22,$427.19
44669,2022-08,2022-01-17,$108.68
44670,2021-09,2022-09-18,$449.66
44671,2021-08,2023-05-04,$919.95
44672,2022-12,2021-07-24,$613.00
44673,2021-01,2021-12-23,$599.76
44674,2021-11,2021-02-10,$102.26
44675,2021-07,2021-04-14,$496.87
44676,2021-10,2021-08-31,$98.31
44677,2022-04,2022-11-26,$454.96
44678,2021-08,2023-02-27,$726.46
44679,2021-08,2023-12-17,$303.42
44680,2021-03,2023-08-19,$753.60
44681,2023-06,2021-07-23,$373.10
44682,2023-09,2022-01-20,$45.41
44683,2021-03,2023-04-29,$543.56
44684,2023-03,2021-06-15,$141.49
44685,2023-07,2021-01-28,$667.31
44686,2022-09,2022-12-18,$625.43
44687,2021-07,2021-08-03,$144.69
44688,2021-11,2023-09-30,$936.81
44689,2021-09,2023-08-04,$248.98
44690,2021-06,2021-10-06,$409.22
44691,2021-03,2022-06-05,$99.18
44692,2023-08,2022-11-05,$579.28
44693,2022-07,2022-06-29,$501.41
44694,2023-07,2022-09-05,$670.06
44695,2021-06,2023-03-27,$210.35
44696,2023-10,2022-03-28,$659.43
44697,2021-03,2023-06-30,$666.75
44698,2021-03,2022-04-21,$303.97
44699,2022-09,2023-02-02,$287.28
44700,2023-09,2023-06-29,$230.37
44701,2022-05,2023-01-11,$215.38
44702,2022-06,2023-07-03,$994.39
44703,2023-08,2021-02-20,$673.38
44704,2022-06,2023-01-01,$634.46
44705,2022-02,2021-03-23,$845.00
44706,2022-05,2022-08-17,$224.06
44707,2021-03,2021-08-03,$204.34
44708,2022-07,2023-08-04,$490.42
44709,2022-11,2023-08-29,$945.03
44710,2022-03,2022-10-10,$534.16
44711,2021-11,2023-04-15,$783.81
44712,2022-06,2022-03-19,$645.09
44713,2022-07,2022-04-16,$192.85
44714,2021-09,2022-11-08,$830.94
44715,2021-07,2021-05-02,$799.19
44716,2021-03,2021-12-10,$387.62
44717,2022-11,2021-03-30,$397.74
44718,2022-10,2022-05-09,$728.36
44719,2022-09,2022-04-20,$402.19
44720,2021-02,2022-05-06,$377.71
44721,2022-01,2021-10-19,$77.69
44722,2023-02,2023-12-23,$223.55
44723,2021-12,2022-09-10,$816.71
44724,2021-11,2022-07-01,$468.78
44725,2022-02,2023-03-06,$993.43
44726,2021-01,2023-06-25,$698.69
44727,2023-10,2021-01-05,$418.86
44728,2023-06,2022-02-21,$992.30
44729,2022-10,2021-05-05,$891.60
44730,2023-01,2023-06-13,$52.02
44731,2022-05,2023-03-27,$936.22
44732,2021-04,2023-05-23,$511.30
44733,2023-06,2023-07-07,$180.66
44734,2022-03,2021-03-31,$510.90
44735,2023-03,2021-09-07,$301.26
44736,2023-01,2022-07-24,$330.13
44737,2021-04,2022-09-22,$40.59
44738,2023-05,2022-09-09,$703.80
44739,2021-08,2023-10-23,$676.87
44740,2022-10,2022-03-29,$593.16
44741,2022-11,2022-07-12,$204.51
44742,2022-07,2023-02-05,$914.19
44743,2021-10,2021-10-06,$408.07
44744,2023-11,2023-09-24,$349.15
44745,2021-03,2021-01-24,$676.03
44746,2022-06,2021-12-24,$449.04
44747,2023-02,2021-11-18,$580.67
44748,2023-06,2023-07-26,$894.84
44749,2022-01,2022-05-14,$123.86
44750,2021-01,2021-08-24,$939.58
44751,2021-10,2023-10-19,$250.66
44752,2023-08,2023-02-23,$288.33
44753,2021-04,2023-07-06,$643.15
44754,2022-03,2021-05-18,$297.99
44755,2021-01,2022-11-04,$92.29
44756,2022-06,2021-01-25,$230.75
44757,2023-10,2022-01-02,$54.01
44758,2022-11,2022-12-20,$605.62
44759,2023-01,2023-05-26,$610.47
44760,2022-02,2021-08-12,$830.13
44761,2021-04,2023-01-11,$178.50
44762,2022-05,2021-09-24,$873.97
44763,2022-10,2023-08-28,$692.48
44764,2021-06,2021-08-07,$927.31
44765,2021-07,2021-07-14,$10.84
44766,2021-08,2021-12-07,$356.12
44767,2022-03,2023-01-09,$292.39
44768,2023-09,2023-06-04,$130.91
44769,2021-02,2023-11-28,$427.94
44770,2021-01,2022-08-29,$295.60
44771,2022-10,2021-11-30,$510.24
44772,2021-10,2022-02-06,$616.03
44773,2023-03,2021-03-20,$369.71
44774,2023-06,2023-04-08,$123.65
44775,2023-07,2022-12-01,$903.17
44776,2023-01,2021-03-23,$786.26
44777,2021-04,2021-03-14,$432.08
44778,2021-12,2021-09-08,$941.23
44779,2023-07,2023-03-23,$817.84
44780,2023-04,2022-10-07,$140.63
44781,2023-01,2021-05-15,$995.26
44782,2021-12,2023-02-20,$212.65
44783,2023-10,2023-12-26,$986.54
44784,2021-07,2023-11-12,$349.85
44785,2023-02,2021-11-17,$676.73
44786,2021-12,2022-03-21,$508.98
44787,2022-08,2021-09-23,$211.89
44788,2023-06,2022-03-31,$20.67
44789,2022-02,2021-06-13,$934.55
44790,2022-01,2022-04-30,$305.35
44791,2022-06,2023-04-02,$235.27
44792,2021-04,2023-10-01,$593.66
44793,2022-02,2021-07-09,$54.38
44794,2021-01,2022-01-19,$727.02
44795,2021-10,2022-06-15,$531.38
44796,2021-03,2023-01-04,$702.73
44797,2022-06,2022-03-04,$913.55
44798,2021-03,2023-01-31,$262.92
44799,2023-03,2022-09-02,$993.10
44800,2022-06,2021-03-26,$351.98
44801,2023-07,2022-03-08,$553.62
44802,2023-11,2023-01-08,$17.15
44803,2021-06,2021-09-28,$700.94
44804,2021-11,2023-06-07,$959.12
44805,2023-08,2023-06-23,$568.37
44806,2023-09,2023-12-21,$507.27
44807,2022-12,2021-10-31,$736.21
44808,2022-01,2021-10-10,$308.49
44809,2021-03,2021-12-03,$871.01
44810,2022-10,2022-04-03,$686.28
44811,2022-07,2023-05-04,$541.10
44812,2021-09,2021-04-09,$147.19
44813,2022-09,2023-03-20,$852.00
44814,2022-11,2023-01-31,$857.71
44815,2022-10,2023-11-16,$115.21
44816,2021-04,2021-02-05,$736.50
44817,2021-02,2021-05-30,$627.01
44818,2023-09,2021-07-24,$159.70
44819,2021-11,2022-07-21,$412.87
44820,2023-01,2022-12-02,$890.18
44821,2021-05,2021-02-24,$586.56
44822,2021-12,2022-06-12,$852.97
44823,2022-07,2022-09-14,$400.73
44824,2021-09,2022-11-25,$200.51
44825,2023-01,2023-02-10,$501.94
44826,2021-03,2021-08-06,$760.36
44827,2023-02,2021-04-30,$64.90
44828,2023-08,2023-08-01,$261.11
44829,2023-12,2021-05-06,$148.45
44830,2021-04,2022-01-22,$643.00
44831,2021-06,2023-05-03,$854.72
44832,2021-04,2023-09-03,$23.04
44833,2021-06,2023-10-02,$343.55
44834,2021-02,2023-12-03,$931.08
44835,2021-10,2023-05-25,$632.77
44836,2021-09,2022-03-29,$549.90
44837,2022-11,2023-01-30,$97.21
44838,2022-01,2023-03-12,$972.54
44839,2021-09,2022-12-31,$288.89
44840,2023-04,2022-12-15,$530.76
44841,2021-10,2021-01-15,$620.47
44842,2023-11,2021-01-12,$324.41
44843,2022-01,2023-08-30,$463.25
44844,2023-06,2023-10-11,$478.74
44845,2022-10,2023-11-20,$643.25
44846,2021-01,2022-10-28,$164.28
44847,2022-03,2022-05-20,$111.46
44848,2023-03,2022-06-13,$624.16
44849,2023-04,2022-02-28,$865.07
44850,2022-09,2022-02-26,$117.68
44851,2021-07,2022-06-13,$956.05
44852,2021-06,2022-03-05,$583.70
44853,2023-07,2021-06-11,$635.82
44854,2023-09,2023-04-27,$91.72
44855,2023-10,2022-12-24,$754.41
44856,2023-07,2023-10-22,$927.57
44857,2022-02,2023-04-03,$879.30
44858,2023-02,2023-10-27,$375.74
44859,2021-09,2022-03-18,$487.07
44860,2023-12,2021-08-10,$986.02
44861,2022-02,2023-12-02,$344.09
44862,2021-01,2022-11-08,$958.03
44863,2022-02,2021-12-26,$429.73
44864,2023-12,2022-05-22,$624.80
44865,2021-06,2023-12-22,$468.93
44866,2023-07,2022-02-02,$188.80
44867,2022-04,2022-08-12,$981.49
44868,2021-09,2021-12-13,$219.46
44869,2023-05,2022-02-25,$149.96
44870,2021-08,2021-07-26,$496.70
44871,2021-01,2022-04-28,$267.50
44872,2021-11,2021-04-11,$681.56
44873,2023-06,2023-10-30,$62.49
44874,2021-12,2021-01-04,$356.58
44875,2022-05,2021-10-23,$867.98
44876,2023-04,2022-12-01,$184.83
44877,2021-02,2021-05-21,$596.67
44878,2021-05,2023-08-20,$83.32
44879,2021-03,2022-11-23,$954.82
44880,2022-02,2021-05-26,$334.93
44881,2021-08,2022-06-19,$419.72
44882,2022-10,2022-01-16,$605.07
44883,2023-07,2023-05-31,$845.91
44884,2022-04,2022-11-18,$706.06
44885,2023-11,2023-11-11,$542.46
44886,2022-10,2023-10-31,$398.08
44887,2021-08,2021-11-26,$475.48
44888,2023-07,2023-10-03,$438.31
44889,2023-04,2021-08-01,$834.37
44890,2021-11,2021-04-11,$529.83
44891,2023-07,2023-06-07,$825.21
44892,2022-04,2021-02-16,$165.40
44893,2022-12,2021-05-02,$711.32
44894,2021-05,2023-10-13,$845.22
44895,2021-11,2021-05-07,$787.26
44896,2021-11,2023-01-29,$927.06
44897,2022-01,2022-01-29,$993.28
44898,2023-08,2021-04-04,$342.22
44899,2023-03,2021-03-15,$440.91
44900,2022-09,2021-10-01,$389.18
44901,2021-12,2021-01-18,$438.17
44902,2022-06,2022-10-16,$380.43
44903,2022-02,2022-03-28,$20.63
44904,2022-10,2021-07-05,$724.60
44905,2021-06,2023-07-15,$325.46
44906,2021-09,2022-11-21,$701.00
44907,2021-11,2022-02-04,$151.25
44908,2021-09,2022-09-25,$247.77
44909,2023-03,2021-10-15,$45.55
44910,2021-12,2021-02-12,$440.76
44911,2023-08,2021-09-29,$19.85
44912,2022-12,2023-04-08,$420.78
44913,2023-03,2023-10-12,$417.19
44914,2021-08,2023-03-08,$847.01
44915,2023-08,2022-03-18,$940.47
44916,2022-05,2021-12-03,$593.04
44917,2022-08,2021-03-21,$862.96
44918,2021-07,2023-10-18,$846.32
44919,2021-09,2022-09-03,$268.01
44920,2021-05,2022-07-25,$319.32
44921,2021-01,2022-08-24,$512.59
44922,2021-05,2021-05-15,$761.93
44923,2022-12,2021-03-26,$441.94
44924,2022-04,2023-06-20,$550.89
44925,2023-01,2023-08-25,$388.01
44926,2021-02,2023-05-04,$521.58
44927,2022-12,2022-02-01,$13.27
44928,2022-09,2023-08-12,$827.11
44929,2023-05,2021-03-01,$666.73
44930,2022-08,2021-03-13,$590.12
44931,2023-04,2023-03-03,$933.91
44932,2022-07,2021-04-10,$991.17
44933,2023-01,2022-02-12,$538.44
44934,2021-11,2023-08-30,$67.17
44935,2023-11,2022-04-18,$10.06
44936,2023-09,2023-04-10,$796.94
44937,2022-08,2023-06-02,$775.32
44938,2023-02,2023-10-02,$525.95
44939,2022-10,2021-12-16,$336.71
44940,2022-05,2022-05-13,$498.04
44941,2021-06,2022-01-30,$818.09
44942,2022-11,2022-09-03,$215.68
44943,2022-03,2022-11-19,$114.07
44944,2023-08,2023-02-04,$562.19
44945,2021-12,2023-03-12,$803.13
44946,2023-04,2022-04-07,$368.33
44947,2023-02,2023-06-05,$16.23
44948,2021-10,2022-09-04,$568.59
44949,2023-05,2022-12-04,$236.55
44950,2022-08,2022-02-16,$499.81
44951,2022-09,2023-10-02,$596.33
44952,2023-08,2022-11-24,$808.98
44953,2022-06,2023-10-16,$711.45
44954,2022-01,2021-01-07,$786.70
44955,2021-07,2021-11-24,$958.50
44956,2023-08,2021-02-23,$49.65
44957,2021-04,2021-07-07,$413.35
44958,2022-06,2021-08-02,$190.12
44959,2023-04,2023-02-13,$601.26
44960,2021-05,2021-04-28,$983.91
44961,2023-08,2022-12-17,$431.41
44962,2021-08,2021-06-17,$492.29
44963,2021-05,2022-10-09,$751.87
44964,2023-11,2022-06-14,$446.56
44965,2022-09,2021-07-26,$587.38
44966,2021-09,2021-01-04,$858.02
44967,2023-03,2021-01-07,$775.97
44968,2022-07,2023-06-09,$665.94
44969,2022-07,2022-01-30,$498.97
44970,2023-05,2021-10-05,$405.65
44971,2021-09,2021-07-28,$174.00
44972,2023-07,2023-09-22,$876.10
44973,2021-06,2023-11-20,$337.89
44974,2022-06,2022-11-30,$166.90
44975,2022-02,2022-05-05,$299.29
44976,2023-05,2021-01-17,$141.18
44977,2021-10,2023-03-01,$48.37
44978,2023-10,2022-10-05,$596.63
44979,2021-01,2022-08-19,$841.22
44980,2023-02,2021-09-10,$862.73
44981,2023-11,2023-08-01,$742.28
44982,2023-08,2022-11-24,$964.70
44983,2022-12,2023-03-30,$707.94
44984,2021-05,2022-05-13,$914.88
44985,2023-01,2022-11-22,$12.08
44986,2022-04,2021-07-22,$392.67
44987,2023-04,2021-09-08,$479.67
44988,2022-04,2022-10-12,$475.23
44989,2023-10,2023-04-19,$429.68
44990,2022-10,2022-03-06,$171.49
